Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew_Point,Surface_Albedo,Wind_Speed,Relative_Humidity,Temperature,Pressure
2017,7,31,17,0,82,541,263,15,0.19,1.8,22.05,42,1000
2017,7,31,17,30,64,424,163,15,0.19,1.4,23.26,41,1000
2017,7,31,18,0,41,253,73,15,0.19,1,25.61,40,1000
2017,7,31,18,30,9,36,10,15,0.19,1.2,27.03,39,1000
2017,7,31,19,0,0,0,0,16,0.19,1.4,29.66,38,1000
2017,7,31,19,30,0,0,0,16,0.19,1.5,31.33,37,1000
2017,7,31,20,0,0,0,0,16,0.19,1.6,32.3,37,1000
2017,7,31,20,30,0,0,0,16,0.19,1.6,34.12,36,1000
2017,7,31,21,0,0,0,0,17,0.19,1.7,35.05,36,1000
2017,7,31,21,30,0,0,0,17,0.19,1.6,37.05,35,1000
2017,7,31,22,0,0,0,0,17,0.19,1.6,37.44,35,1000
2017,7,31,22,30,0,0,0,17,0.19,1.6,39.58,34,1000
2017,7,31,23,0,0,0,0,17,0.19,1.6,39.16,34,1000
2017,7,31,23,30,0,0,0,17,0.19,1.5,39.15,34,1000
2017,8,1,0,0,0,0,0,16,0.19,1.4,38.47,34,1000
2017,8,1,0,30,0,0,0,16,0.19,1.3,40.68,33,1000
2017,8,1,1,0,0,0,0,17,0.19,1.3,40.96,33,1000
2017,8,1,1,30,0,0,0,17,0.19,1.3,43.35,32,1000
2017,8,1,2,0,0,0,0,17,0.19,1.3,43.91,32,1000
2017,8,1,2,30,0,0,0,17,0.19,1.2,43.92,32,1000
2017,8,1,3,0,0,0,0,17,0.19,1.2,44.37,32,1000
2017,8,1,3,30,0,0,0,17,0.19,1.2,46.98,31,1000
2017,8,1,4,0,0,0,0,17,0.19,1.2,47.17,31,1000
2017,8,1,4,30,0,0,0,17,0.19,1.5,47.18,31,1000
2017,8,1,5,0,0,0,0,17,0.19,1.8,44.7,32,1000
2017,8,1,5,30,34,103,44,17,0.19,1.9,42.25,33,1000
2017,8,1,6,0,71,207,114,17,0.19,2,39.8,34,1000
2017,8,1,6,30,109,271,193,17,0.19,1.2,37.65,35,1000
2017,8,1,7,0,151,305,277,17,0.19,0.5,33.28,37,1000
2017,8,1,7,30,198,313,358,17,0.19,1.2,31.52,38,1000
2017,8,1,8,0,190,8,196,17,0.19,2,28.38,39,1000
2017,8,1,8,30,276,377,535,17,0.19,2.7,26.9,40,1000
2017,8,1,9,0,357,210,517,18,0.19,3.4,26.69,41,1000
2017,8,1,9,30,113,834,802,18,0.19,3.8,26.69,41,1000
2017,8,1,10,0,112,856,865,18,0.19,4.3,25.75,42,1000
2017,8,1,10,30,114,867,912,18,0.19,4.6,25.74,42,1000
2017,8,1,11,0,117,872,945,18,0.19,4.9,25.37,43,1000
2017,8,1,11,30,118,876,962,18,0.19,5.1,25.37,43,1000
2017,8,1,12,0,120,872,963,17,0.19,5.4,23.4,43,1000
2017,8,1,12,30,120,869,949,17,0.19,5.4,24.65,43,1000
2017,8,1,13,0,128,848,916,17,0.19,5.5,24.15,43,1000
2017,8,1,13,30,126,838,871,17,0.19,5.4,24.15,43,1000
2017,8,1,14,0,125,819,811,17,0.19,5.4,24.13,43,1000
2017,8,1,14,30,120,799,740,17,0.19,5.3,25.44,42,1000
2017,8,1,15,0,118,766,656,17,0.19,5.2,25.89,42,1000
2017,8,1,15,30,111,731,564,17,0.19,5,27.3,41,1000
2017,8,1,16,0,105,677,464,18,0.19,4.9,28.27,40,1000
2017,8,1,16,30,95,615,361,18,0.19,4.6,29.82,39,1000
2017,8,1,17,0,83,526,257,18,0.19,4.4,32.85,38,1000
2017,8,1,17,30,65,405,158,18,0.19,4.1,34.68,37,1000
2017,8,1,18,0,41,230,69,19,0.19,3.8,38,37,1000
2017,8,1,18,30,8,18,9,19,0.19,3.6,40.15,36,1000
2017,8,1,19,0,0,0,0,19,0.19,3.4,40.84,36,1000
2017,8,1,19,30,0,0,0,19,0.19,3.2,43.18,35,1000
2017,8,1,20,0,0,0,0,19,0.19,3.1,43.43,35,1000
2017,8,1,20,30,0,0,0,19,0.19,2.9,43.44,35,1000
2017,8,1,21,0,0,0,0,19,0.19,2.8,43.62,35,1000
2017,8,1,21,30,0,0,0,19,0.19,2.5,46.12,34,1000
2017,8,1,22,0,0,0,0,19,0.19,2.4,46.19,34,1000
2017,8,1,22,30,0,0,0,19,0.19,2.1,46.19,34,1000
2017,8,1,23,0,0,0,0,19,0.19,1.9,46.2,34,1000
2017,8,1,23,30,0,0,0,19,0.19,1.6,48.86,33,1000
2017,8,2,0,0,0,0,0,20,0.19,1.4,49.2,33,1000
2017,8,2,0,30,0,0,0,20,0.19,1.2,49.19,32,1000
2017,8,2,1,0,0,0,0,20,0.19,1.1,50.75,32,1000
2017,8,2,1,30,0,0,0,20,0.19,1,53.7,32,1000
2017,8,2,2,0,0,0,0,21,0.19,0.9,55.78,32,1000
2017,8,2,2,30,0,0,0,21,0.19,0.8,55.78,31,1000
2017,8,2,3,0,0,0,0,21,0.19,0.8,57.67,31,1000
2017,8,2,3,30,0,0,0,21,0.19,0.7,61.07,31,1000
2017,8,2,4,0,0,0,0,22,0.19,0.7,62.52,31,1000
2017,8,2,4,30,0,0,0,22,0.19,0.9,62.54,31,1000
2017,8,2,5,0,0,0,0,22,0.19,1.1,59.58,31,1000
2017,8,2,5,30,32,16,34,22,0.19,1.4,59.6,32,1000
2017,8,2,6,0,73,65,87,21,0.19,1.7,54.34,33,1000
2017,8,2,6,30,118,94,147,21,0.19,1.9,51.38,34,1010
2017,8,2,7,0,166,109,211,20,0.19,2.1,42.92,36,1010
2017,8,2,7,30,216,163,299,20,0.19,2.3,40.62,36,1010
2017,8,2,8,0,259,240,403,19,0.19,2.5,36.05,37,1010
2017,8,2,8,30,289,325,511,19,0.19,2.6,36.05,38,1010
2017,8,2,9,0,341,292,562,18,0.19,2.8,32.81,39,1000
2017,8,2,9,30,359,365,660,18,0.19,2.9,32.8,39,1000
2017,8,2,10,0,114,851,861,18,0.19,3.1,30.35,39,1000
2017,8,2,10,30,117,862,909,18,0.19,3.3,30.34,39,1000
2017,8,2,11,0,118,869,943,18,0.19,3.5,28.16,40,1000
2017,8,2,11,30,437,359,783,18,0.19,3.5,28.15,40,1000
2017,8,2,12,0,120,873,962,17,0.19,3.6,27.47,41,1000
2017,8,2,12,30,119,870,948,17,0.19,3.5,27.46,41,1000
2017,8,2,13,0,357,534,852,17,0.19,3.4,25.39,42,1000
2017,8,2,13,30,160,4,164,17,0.19,3.3,25.39,42,1000
2017,8,2,14,0,393,90,469,17,0.19,3.3,23.74,42,1000
2017,8,2,14,30,357,90,427,17,0.19,3.2,25.02,42,1000
2017,8,2,15,0,226,527,596,16,0.19,3.1,24.83,42,1000
2017,8,2,15,30,205,486,505,16,0.19,2.9,24.83,41,1000
2017,8,2,16,0,166,490,424,16,0.19,2.8,24.84,41,1000
2017,8,2,16,30,7,0,7,16,0.19,2.7,26.19,40,1000
2017,8,2,17,0,5,0,5,17,0.19,2.6,26.39,40,1000
2017,8,2,17,30,3,0,3,17,0.19,1.9,29.37,39,1000
2017,8,2,18,0,1,0,1,17,0.19,1.3,31.91,38,1000
2017,8,2,18,30,0,0,0,17,0.19,1.1,33.7,37,1000
2017,8,2,19,0,0,0,0,17,0.19,1,34.61,37,1000
2017,8,2,19,30,0,0,0,17,0.19,0.9,36.58,36,1000
2017,8,2,20,0,0,0,0,18,0.19,0.8,37.77,36,1000
2017,8,2,20,30,0,0,0,18,0.19,0.9,39.93,35,1000
2017,8,2,21,0,0,0,0,19,0.19,1,41.34,35,1000
2017,8,2,21,30,0,0,0,19,0.19,1.2,41.35,34,1000
2017,8,2,22,0,0,0,0,19,0.19,1.4,42.18,34,1000
2017,8,2,22,30,0,0,0,19,0.19,1.6,44.6,34,1000
2017,8,2,23,0,0,0,0,19,0.19,1.9,44.68,34,1000
2017,8,2,23,30,0,0,0,19,0.19,2.2,44.67,33,1000
2017,8,3,0,0,0,0,0,19,0.19,2.5,44.43,33,1000
2017,8,3,0,30,0,0,0,19,0.19,2.6,46.98,33,1000
2017,8,3,1,0,0,0,0,19,0.19,2.8,47.27,33,1000
2017,8,3,1,30,0,0,0,19,0.19,2.7,47.26,32,1000
2017,8,3,2,0,0,0,0,19,0.19,2.7,47.71,32,1000
2017,8,3,2,30,0,0,0,19,0.19,2.4,50.49,32,1000
2017,8,3,3,0,0,0,0,19,0.19,2.1,50.74,32,1000
2017,8,3,3,30,0,0,0,19,0.19,2,50.76,32,1000
2017,8,3,4,0,0,0,0,19,0.19,1.9,51.25,32,1000
2017,8,3,4,30,0,0,0,19,0.19,2.2,51.28,32,1000
2017,8,3,5,0,0,0,0,19,0.19,2.5,51.88,32,1010
2017,8,3,5,30,34,165,50,19,0.19,2.7,51.89,32,1010
2017,8,3,6,0,62,354,134,19,0.19,2.9,48.07,33,1010
2017,8,3,6,30,82,485,231,19,0.19,2.4,45.44,34,1010
2017,8,3,7,0,91,601,337,19,0.19,1.9,39.73,35,1010
2017,8,3,7,30,102,667,440,19,0.19,1.3,37.59,36,1010
2017,8,3,8,0,105,732,543,19,0.19,0.8,35.37,38,1010
2017,8,3,8,30,112,768,637,19,0.19,0.8,33.51,38,1000
2017,8,3,9,0,121,790,720,19,0.19,0.8,31.49,39,1000
2017,8,3,9,30,126,811,794,19,0.19,1.4,31.5,39,1010
2017,8,3,10,0,148,799,849,19,0.19,2.1,31.65,40,1010
2017,8,3,10,30,151,811,896,19,0.19,2.9,33.39,39,1010
2017,8,3,11,0,165,802,924,19,0.19,3.8,34.29,39,1010
2017,8,3,11,30,166,806,942,19,0.19,3.9,34.28,38,1010
2017,8,3,12,0,172,798,941,19,0.19,4,34.88,38,1010
2017,8,3,12,30,171,795,927,19,0.19,3.7,34.87,38,1000
2017,8,3,13,0,160,800,900,19,0.19,3.4,34.68,38,1000
2017,8,3,13,30,438,183,600,19,0.19,3,34.67,38,1000
2017,8,3,14,0,201,7,207,19,0.19,2.8,34.35,39,1000
2017,8,3,14,30,90,0,90,19,0.19,2.5,34.34,39,1000
2017,8,3,15,0,77,0,77,19,0.19,2.2,34.15,39,1000
2017,8,3,15,30,259,61,297,19,0.19,2.1,36.05,38,1000
2017,8,3,16,0,196,27,210,19,0.19,2,36.14,38,1000
2017,8,3,16,30,122,0,122,19,0.19,2,38.16,37,1000
2017,8,3,17,0,86,0,86,19,0.19,2,38.78,37,1000
2017,8,3,17,30,52,0,52,19,0.19,1.5,40.97,36,1000
2017,8,3,18,0,21,0,21,21,0.19,1.1,44.85,35,1000
2017,8,3,18,30,0,0,0,21,0.19,0.9,47.41,34,1000
2017,8,3,19,0,0,0,0,21,0.19,0.8,51.63,34,1010
2017,8,3,19,30,0,0,0,21,0.19,0.7,51.64,34,1010
2017,8,3,20,0,0,0,0,21,0.19,0.7,51.9,34,1010
2017,8,3,20,30,0,0,0,21,0.19,0.8,54.89,33,1010
2017,8,3,21,0,0,0,0,21,0.19,1,54.18,33,1010
2017,8,3,21,30,0,0,0,21,0.19,1.3,54.17,32,1010
2017,8,3,22,0,0,0,0,21,0.19,1.6,52.93,32,1010
2017,8,3,22,30,0,0,0,21,0.19,1.9,56.01,32,1010
2017,8,3,23,0,0,0,0,20,0.19,2.2,54.02,32,1010
2017,8,3,23,30,0,0,0,20,0.19,2.4,54.02,31,1010
2017,8,4,0,0,0,0,0,19,0.19,2.6,51.45,31,1010
2017,8,4,0,30,0,0,0,19,0.19,2.6,54.46,31,1010
2017,8,4,1,0,0,0,0,19,0.19,2.7,52.26,31,1010
2017,8,4,1,30,0,0,0,19,0.19,2.6,52.25,30,1000
2017,8,4,2,0,0,0,0,18,0.19,2.6,50.57,30,1000
2017,8,4,2,30,0,0,0,18,0.19,2.4,53.56,30,1000
2017,8,4,3,0,0,0,0,18,0.19,2.3,52.62,30,1000
2017,8,4,3,30,0,0,0,18,0.19,2.2,52.62,30,1000
2017,8,4,4,0,0,0,0,18,0.19,2.2,52.5,30,1000
2017,8,4,4,30,0,0,0,18,0.19,2.2,52.51,30,1000
2017,8,4,5,0,0,0,0,18,0.19,2.3,52.5,30,1010
2017,8,4,5,30,35,128,47,18,0.19,2,49.57,31,1010
2017,8,4,6,0,69,299,129,18,0.19,1.8,47.1,32,1010
2017,8,4,6,30,95,429,226,18,0.19,0.9,44.51,33,1010
2017,8,4,7,0,113,529,328,19,0.19,0.1,41.62,35,1010
2017,8,4,7,30,128,600,431,19,0.19,0.6,39.38,36,1010
2017,8,4,8,0,137,661,532,19,0.19,1.2,38.58,37,1010
2017,8,4,8,30,147,703,626,19,0.19,1.5,36.53,37,1010
2017,8,4,9,0,154,736,711,19,0.19,1.9,35.17,38,1010
2017,8,4,9,30,160,760,785,19,0.19,2,35.16,39,1000
2017,8,4,10,0,131,832,860,20,0.19,2.2,33.74,40,1000
2017,8,4,10,30,134,843,908,20,0.19,2.2,33.72,40,1000
2017,8,4,11,0,141,843,939,20,0.19,2.3,32.19,40,1000
2017,8,4,11,30,142,847,956,20,0.19,2.3,32.18,40,1000
2017,8,4,12,0,150,837,955,20,0.19,2.4,32.09,41,1000
2017,8,4,12,30,149,833,940,20,0.19,2.2,32.07,41,1000
2017,8,4,13,0,152,3,156,20,0.19,2.1,31.77,41,1000
2017,8,4,13,30,30,0,30,20,0.19,1.8,33.5,40,1000
2017,8,4,14,0,25,0,25,19,0.19,1.6,33.1,40,1000
2017,8,4,14,30,300,30,323,19,0.19,1.2,33.09,39,1000
2017,8,4,15,0,307,280,503,19,0.19,0.9,32.96,39,1000
2017,8,4,15,30,134,681,552,19,0.19,0.8,34.77,38,1000
2017,8,4,16,0,124,630,454,19,0.2,0.7,34.85,38,1000
2017,8,4,16,30,161,287,283,19,0.2,0.8,36.79,37,1000
2017,8,4,17,0,123,238,200,20,0.2,0.9,40.73,37,1000
2017,8,4,17,30,82,175,120,20,0.2,1,43.03,36,1000
2017,8,4,18,0,41,86,51,21,0.2,1.1,49.08,35,1000
2017,8,4,18,30,0,0,0,21,0.2,1.4,51.9,34,1000
2017,8,4,19,0,0,0,0,21,0.2,1.8,49.68,34,1000
2017,8,4,19,30,0,0,0,21,0.2,2.1,52.56,33,1000
2017,8,4,20,0,0,0,0,20,0.2,2.4,49.56,33,1000
2017,8,4,20,30,0,0,0,20,0.2,2.5,52.44,32,1000
2017,8,4,21,0,0,0,0,19,0.2,2.8,48.95,32,1000
2017,8,4,21,30,0,0,0,19,0.2,2.9,51.81,31,1000
2017,8,4,22,0,0,0,0,18,0.2,3,49.08,31,1000
2017,8,4,22,30,0,0,0,18,0.2,3,51.97,30,1000
2017,8,4,23,0,0,0,0,17,0.2,3.1,49.82,30,1000
2017,8,4,23,30,0,0,0,17,0.2,3.1,52.77,29,1000
2017,8,5,0,0,0,0,0,16,0.2,3.2,50.62,29,1000
2017,8,5,0,30,0,0,0,16,0.2,3.2,50.61,28,1000
2017,8,5,1,0,0,0,0,16,0.2,3.3,49.33,28,1000
2017,8,5,1,30,0,0,0,16,0.2,3.3,52.28,28,1000
2017,8,5,2,0,0,0,0,16,0.2,3.3,52.11,28,1000
2017,8,5,2,30,0,0,0,16,0.2,3.3,55.26,27,1000
2017,8,5,3,0,0,0,0,16,0.2,3.3,55,27,1000
2017,8,5,3,30,0,0,0,16,0.2,3.2,55,26,1000
2017,8,5,4,0,0,0,0,16,0.2,3.2,54.74,26,1000
2017,8,5,4,30,0,0,0,16,0.2,3.2,54.75,26,1000
2017,8,5,5,0,0,0,0,16,0.2,3.2,54.25,27,1000
2017,8,5,5,30,30,241,53,16,0.2,3.3,51.16,28,1000
2017,8,5,6,0,52,454,143,14,0.2,3.5,42.03,29,1000
2017,8,5,6,30,68,584,246,14,0.2,3.1,37.49,31,1000
2017,8,5,7,0,79,681,355,13,0.2,2.8,30.27,33,1000
2017,8,5,7,30,88,743,462,13,0.2,2,28.63,35,1000
2017,8,5,8,0,94,795,567,12,0.2,1.4,23.91,37,1000
2017,8,5,8,30,100,829,664,12,0.2,0.9,22.64,38,1000
2017,8,5,9,0,103,859,752,12,0.2,0.4,21.42,39,1000
2017,8,5,9,30,107,879,828,12,0.2,0.3,21.41,39,1000
2017,8,5,10,0,111,893,892,12,0.2,0.3,20.39,40,1000
2017,8,5,10,30,113,903,941,12,0.2,0.4,19.32,40,1000
2017,8,5,11,0,116,909,974,12,0.2,0.6,18.11,41,1000
2017,8,5,11,30,117,912,992,12,0.2,0.6,18.1,41,1000
2017,8,5,12,0,118,910,993,11,0.2,0.7,17.91,42,1000
2017,8,5,12,30,118,907,978,11,0.2,0.6,17.9,42,1000
2017,8,5,13,0,110,909,949,11,0.2,0.5,16.66,42,1000
2017,8,5,13,30,108,900,903,11,0.2,0.4,16.65,42,1000
2017,8,5,14,0,108,881,841,11,0.2,0.4,16.24,42,1000
2017,8,5,14,30,104,862,767,11,0.2,0.7,17.12,42,1000
2017,8,5,15,0,103,830,680,10,0.2,1,16.72,42,1000
2017,8,5,15,30,97,798,585,10,0.2,1.4,16.72,41,1000
2017,8,5,16,0,93,744,481,10,0.2,1.8,16.39,41,1000
2017,8,5,16,30,83,685,374,10,0.2,1.9,17.28,40,1000
2017,8,5,17,0,74,588,264,11,0.2,2,19.78,39,1000
2017,8,5,17,30,58,467,160,11,0.2,2,22.04,37,1000
2017,8,5,18,0,36,265,66,14,0.2,2,28.47,35,1000
2017,8,5,18,30,0,0,0,14,0.2,2.5,31.83,34,1000
2017,8,5,19,0,0,0,0,13,0.2,3,32.01,33,1000
2017,8,5,19,30,0,0,0,13,0.2,3,33.89,32,1000
2017,8,5,20,0,0,0,0,12,0.2,3.1,33.26,31,1000
2017,8,5,20,30,0,0,0,12,0.2,3.1,35.22,30,1000
2017,8,5,21,0,0,0,0,12,0.2,3.1,36.32,30,1000
2017,8,5,21,30,0,0,0,12,0.2,3.1,38.49,29,1000
2017,8,5,22,0,0,0,0,12,0.2,3.2,37.15,29,1000
2017,8,5,22,30,0,0,0,12,0.2,3.3,37.15,28,1000
2017,8,5,23,0,0,0,0,11,0.2,3.5,36.55,28,1000
2017,8,5,23,30,0,0,0,11,0.2,3.6,38.74,28,1000
2017,8,6,0,0,0,0,0,11,0.2,3.7,38.49,28,1000
2017,8,6,0,30,0,0,0,11,0.2,3.6,38.48,27,1000
2017,8,6,1,0,0,0,0,11,0.2,3.5,38.86,27,1000
2017,8,6,1,30,0,0,0,11,0.2,3.3,41.2,27,1000
2017,8,6,2,0,0,0,0,12,0.2,3.2,42.7,27,1000
2017,8,6,2,30,0,0,0,12,0.2,3,42.7,27,1000
2017,8,6,3,0,0,0,0,12,0.2,2.9,44.36,27,1000
2017,8,6,3,30,0,0,0,12,0.2,2.7,44.37,26,1000
2017,8,6,4,0,0,0,0,13,0.2,2.6,45.95,26,1000
2017,8,6,4,30,0,0,0,13,0.2,2.7,45.96,26,1000
2017,8,6,5,0,0,0,0,13,0.2,2.8,47.15,27,1000
2017,8,6,5,30,31,161,46,13,0.2,2.7,44.47,28,1000
2017,8,6,6,0,64,338,130,14,0.2,2.7,40.09,30,1000
2017,8,6,6,30,88,468,229,14,0.2,1.7,35.76,32,1000
2017,8,6,7,0,107,560,334,14,0.2,0.8,32.79,34,1000
2017,8,6,7,30,122,630,438,14,0.2,1,31.01,35,1000
2017,8,6,8,0,134,683,540,14,0.2,1.2,29.43,36,1000
2017,8,6,8,30,144,724,635,14,0.2,1.7,27.85,37,1000
2017,8,6,9,0,152,755,721,14,0.2,2.2,26.34,38,1000
2017,8,6,9,30,159,779,797,14,0.2,2.5,24.94,39,1000
2017,8,6,10,0,144,830,868,14,0.2,2.8,23.51,40,1000
2017,8,6,10,30,147,842,917,14,0.2,2.9,23.5,40,1000
2017,8,6,11,0,150,848,950,14,0.2,3.1,22.19,41,1000
2017,8,6,11,30,151,852,968,14,0.2,3.1,22.19,41,1000
2017,8,6,12,0,153,849,969,14,0.2,3.1,20.61,42,1000
2017,8,6,12,30,153,846,954,14,0.2,3,20.6,42,1000
2017,8,6,13,0,138,859,929,13,0.2,3,20.06,42,1000
2017,8,6,13,30,135,848,882,13,0.2,2.9,20.05,42,1000
2017,8,6,14,0,137,822,820,13,0.2,2.8,19.48,42,1000
2017,8,6,14,30,132,801,746,13,0.2,2.5,19.48,41,1000
2017,8,6,15,0,128,770,661,12,0.2,2.3,19.04,41,1000
2017,8,6,15,30,120,733,567,12,0.2,1.9,20.07,41,1000
2017,8,6,16,0,111,682,465,12,0.2,1.6,19.81,41,1000
2017,8,6,16,30,99,618,360,12,0.2,1.1,20.9,40,1000
2017,8,6,17,0,85,528,254,13,0.2,0.6,22.11,39,1000
2017,8,6,17,30,65,402,152,13,0.2,0.5,24.63,37,1000
2017,8,6,18,0,38,219,62,15,0.2,0.4,30.91,36,1000
2017,8,6,18,30,0,0,0,15,0.2,1.1,32.68,35,1000
2017,8,6,19,0,0,0,0,14,0.2,1.9,31.13,35,1000
2017,8,6,19,30,0,0,0,14,0.2,2.5,32.93,34,1000
2017,8,6,20,0,0,0,0,14,0.2,3.1,33.41,33,1000
2017,8,6,20,30,0,0,0,14,0.2,3.1,35.34,32,1000
2017,8,6,21,0,0,0,0,15,0.2,3.2,38.15,32,1000
2017,8,6,21,30,0,0,0,15,0.2,3.1,40.4,31,1000
2017,8,6,22,0,0,0,0,15,0.2,3,40.74,30,1000
2017,8,6,22,30,0,0,0,15,0.2,3,43.15,29,1000
2017,8,6,23,0,0,0,0,14,0.2,3.1,42.49,29,1000
2017,8,6,23,30,0,0,0,14,0.2,3.1,45.02,29,1000
2017,8,7,0,0,0,0,0,14,0.2,3.2,44.28,29,1000
2017,8,7,0,30,0,0,0,14,0.2,3.3,46.93,28,1000
2017,8,7,1,0,0,0,0,14,0.2,3.4,47.07,28,1000
2017,8,7,1,30,0,0,0,14,0.2,3.3,47.07,27,1000
2017,8,7,2,0,0,0,0,14,0.2,3.3,47.36,27,1000
2017,8,7,2,30,0,0,0,14,0.2,3.2,50.22,27,1000
2017,8,7,3,0,0,0,0,14,0.2,3.2,50.29,27,1000
2017,8,7,3,30,0,0,0,14,0.2,3.1,50.3,27,1000
2017,8,7,4,0,0,0,0,14,0.2,3.1,50.32,27,1000
2017,8,7,4,30,0,0,0,14,0.2,3,50.34,27,1000
2017,8,7,5,0,0,0,0,15,0.2,2.9,48.13,28,1000
2017,8,7,5,30,31,82,38,15,0.2,2.7,45.42,29,1000
2017,8,7,6,0,70,198,109,14,0.2,2.6,39.91,31,1000
2017,8,7,6,30,109,275,191,14,0.2,2,35.63,32,1000
2017,8,7,7,0,140,345,279,14,0.2,1.4,31.81,34,1000
2017,8,7,7,30,113,659,442,14,0.2,0.8,30.1,35,1000
2017,8,7,8,0,122,714,545,14,0.2,0.3,27.93,37,1000
2017,8,7,8,30,131,753,641,14,0.2,0.8,26.45,38,1000
2017,8,7,9,0,137,786,728,13,0.2,1.3,22.48,39,1000
2017,8,7,9,30,143,809,805,13,0.2,1.8,22.47,40,1000
2017,8,7,10,0,123,866,878,13,0.2,2.4,20.72,41,1000
2017,8,7,10,30,126,877,927,13,0.2,2.6,20.72,41,1000
2017,8,7,11,0,128,884,961,12,0.2,2.9,19.17,42,1000
2017,8,7,11,30,129,888,979,12,0.2,3,19.17,42,1000
2017,8,7,12,0,130,886,980,12,0.2,3.2,17.75,43,1000
2017,8,7,12,30,130,883,965,12,0.2,3.2,17.74,43,1000
2017,8,7,13,0,134,867,931,12,0.2,3.2,17.31,43,1000
2017,8,7,13,30,132,855,885,12,0.2,3.2,17.3,43,1000
2017,8,7,14,0,133,831,822,11,0.2,3.2,17.04,43,1000
2017,8,7,14,30,128,810,748,11,0.2,3,17.04,42,1000
2017,8,7,15,0,124,778,662,11,0.2,2.9,16.97,42,1000
2017,8,7,15,30,117,741,567,11,0.2,2.6,17.88,42,1000
2017,8,7,16,0,109,689,464,11,0.2,2.4,17.97,42,1000
2017,8,7,16,30,97,624,359,11,0.2,1.9,18.95,41,1000
2017,8,7,17,0,83,532,252,12,0.2,1.4,20.06,40,1000
2017,8,7,17,30,64,405,150,12,0.2,0.9,22.33,38,1000
2017,8,7,18,0,37,217,60,14,0.2,0.5,26.57,37,1000
2017,8,7,18,30,0,0,0,14,0.2,0.6,28.07,36,1000
2017,8,7,19,0,0,0,0,14,0.2,0.8,29.31,35,1000
2017,8,7,19,30,0,0,0,14,0.2,1.2,30.98,34,1000
2017,8,7,20,0,0,0,0,13,0.2,1.6,31.36,34,1000
2017,8,7,20,30,0,0,0,13,0.2,2.1,33.18,33,1000
2017,8,7,21,0,0,0,0,13,0.2,2.7,31.84,33,1000
2017,8,7,21,30,0,0,0,13,0.2,2.9,33.7,32,1000
2017,8,7,22,0,0,0,0,11,0.2,3.2,31.09,32,1000
2017,8,7,22,30,0,0,0,11,0.2,3.5,32.92,31,1000
2017,8,7,23,0,0,0,0,10,0.2,3.8,28.95,30,1000
2017,8,7,23,30,0,0,0,10,0.2,4.1,30.65,30,1000
2017,8,8,0,0,0,0,0,8,0.2,4.4,27.02,30,1000
2017,8,8,0,30,0,0,0,8,0.2,4.4,28.63,29,1000
2017,8,8,1,0,0,0,0,7,0.2,4.5,27.57,29,1000
2017,8,8,1,30,0,0,0,7,0.2,4.2,27.57,29,1000
2017,8,8,2,0,0,0,0,8,0.2,3.9,28.7,29,1000
2017,8,8,2,30,0,0,0,8,0.2,3.6,30.42,28,1000
2017,8,8,3,0,0,0,0,9,0.2,3.3,32.26,28,1000
2017,8,8,3,30,0,0,0,9,0.2,3,32.26,28,1000
2017,8,8,4,0,0,0,0,9,0.2,2.9,34.27,28,1000
2017,8,8,4,30,0,0,0,9,0.2,2.8,34.28,28,1000
2017,8,8,5,0,0,0,0,10,0.2,2.7,34.37,28,1000
2017,8,8,5,30,30,196,47,10,0.2,3,32.44,29,1000
2017,8,8,6,0,56,408,135,10,0.2,3.3,29.11,31,1000
2017,8,8,6,30,75,546,237,10,0.2,2.9,27.52,33,1000
2017,8,8,7,0,88,645,346,10,0.2,2.6,23.31,35,1000
2017,8,8,7,30,98,712,453,10,0.2,2.3,22.05,36,1000
2017,8,8,8,0,106,765,558,9,0.2,2,18.4,38,1000
2017,8,8,8,30,113,802,655,9,0.2,1.9,17.43,39,1000
2017,8,8,9,0,118,832,743,9,0.2,1.8,16.65,40,1000
2017,8,8,9,30,123,853,820,9,0.2,2,15.77,41,1000
2017,8,8,10,0,123,875,885,9,0.2,2.2,15.49,42,1000
2017,8,8,10,30,126,886,934,9,0.2,2.3,15.48,42,1000
2017,8,8,11,0,130,889,966,9,0.2,2.5,14.91,43,1000
2017,8,8,11,30,131,892,983,9,0.2,2.8,14.91,43,1000
2017,8,8,12,0,137,883,982,10,0.2,3.2,14.37,43,1000
2017,8,8,12,30,136,878,965,10,0.2,3.5,14.37,43,1000
2017,8,8,13,0,135,870,933,10,0.2,3.9,14.7,44,1000
2017,8,8,13,30,132,858,886,10,0.2,4.2,15.48,43,1000
2017,8,8,14,0,136,828,820,11,0.2,4.6,16.15,43,1000
2017,8,8,14,30,131,805,745,11,0.2,4.8,17.02,42,1000
2017,8,8,15,0,132,760,656,11,0.2,5,17.84,42,1000
2017,8,8,15,30,124,722,561,11,0.2,5,18.81,41,1000
2017,8,8,16,0,119,657,456,12,0.2,5,19.49,41,1000
2017,8,8,16,30,106,588,351,12,0.2,4.7,20.56,40,1000
2017,8,8,17,0,91,486,244,12,0.2,4.4,22.07,39,1000
2017,8,8,17,30,69,351,142,12,0.2,3.2,24.61,37,1000
2017,8,8,18,0,38,161,55,13,0.2,2.1,27.03,36,1000
2017,8,8,18,30,0,0,0,13,0.2,1.5,28.57,35,1000
2017,8,8,19,0,0,0,0,13,0.2,1,31.25,34,1000
